mese,categoria,cod_stazione,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ruolo,nome_stazione,ritardo_medio,ritardo_mediano,p90,p95
2025-10,IC,S11145,10,10.0,0.0,0.0,0.0,0,4,3,3,3,2,1,0,0,43,18,25,nodo,LECCE,2.5,3.0,9.8,11.399999999999999
2025-10,IC,S11774,2,2.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,2,-2,nodo,VILLA S.GIOVANNI,-1.0,-1.0,-1.0,-1.0
2025-10,IC,S11781,8,8.0,0.0,0.0,0.0,0,2,4,2,4,3,2,1,0,83,15,68,nodo,REGGIO DI CALABRIA CENTRALE,8.5,11.25,18.1,18.55
2025-10,IC,S12002,6,6.0,0.0,0.0,0.0,0,0,2,4,2,1,1,0,0,29,20,9,nodo,PALERMO CENTRALE,4.75,5.75,10.4,10.95
2025-10,IC,S12301,6,6.0,0.0,0.0,0.0,0,0,3,3,3,1,1,0,0,31,16,15,nodo,MESSINA CENTRALE,4.625,4.75,10.900000000000002,11.949999999999998
2025-10,IC,S12349,4,4.0,0.0,0.0,0.0,0,0,4,0,4,2,2,1,1,135,0,135,nodo,SIRACUSA,33.75,33.75,51.15,53.325
2025-10,ICN,S12002,4,4.0,0.0,0.0,0.0,0,1,0,3,0,0,0,0,0,4,15,-11,nodo,PALERMO CENTRALE,-4.5,-4.5,-2.5,-2.25
2025-10,ICN,S12301,4,4.0,0.0,0.0,0.0,0,1,0,3,0,0,0,0,0,4,15,-11,nodo,MESSINA CENTRALE,-4.5,-4.5,-2.5,-2.25
2025-10,MET,S09101,103,103.0,0.0,0.0,0.0,0,37,13,53,13,1,0,0,0,145,126,19,nodo,POZZUOLI SOLFATARA,0.18042986425339366,-0.5,5.0,6.199999999999996
2025-10,MET,S09103,129,129.0,0.0,0.0,0.0,0,55,16,58,16,5,2,1,0,270,164,106,nodo,NAPOLI CAMPI FLEGREI,0.8179086538461539,-0.5,4.800000000000001,5.899999999999999
2025-10,MET,S09110,4,4.0,0.0,0.0,0.0,0,1,1,2,1,0,0,0,0,10,6,4,nodo,NAPOLI GIANTURCO,1.0,1.0,4.2,4.6
2025-10,MET,S09211,15,15.0,0.0,0.0,0.0,0,4,3,8,3,1,1,1,0,72,22,50,nodo,CASERTA,3.0714285714285716,-0.5,11.599999999999996,21.299999999999983
2025-10,MET,S09213,7,7.0,0.0,0.0,0.0,0,3,3,1,3,1,0,0,0,28,3,25,nodo,CANCELLO,3.6666666666666665,4.25,7.15,7.574999999999999
2025-10,MET,S09800,131,131.0,0.0,0.0,0.0,0,54,15,62,15,1,0,0,0,185,148,37,nodo,NAPOLI S.GIOVANNI BARRA,0.2780885780885781,-0.5,4.75,5.5
2025-10,MET,S09804,65,65.0,0.0,0.0,0.0,0,26,7,32,7,3,1,0,0,110,97,13,nodo,S.MARIA LA BRUNA,0.17803030303030298,-1.0,4.4,6.4999999999999964
2025-10,MET,S09806,58,58.0,0.0,0.0,0.0,0,7,1,50,1,0,0,0,0,15,178,-163,nodo,TORRE ANNUNZIATA CENTRALE,-2.810344827586207,-3.5,-0.8000000000000007,0.5999999999999979
2025-10,MET,S09818,58,58.0,0.0,0.0,0.0,0,7,1,50,1,0,0,0,0,15,178,-163,nodo,SALERNO,-2.810344827586207,-3.5,-0.8000000000000007,0.5999999999999979
2025-10,REG,N00024,43,43.0,0.0,0.0,0.0,0,28,13,2,13,4,0,0,0,137,3,134,nodo,VARESE NORD,3.1689814814814814,2.0,8.200000000000001,10.549999999999999
2025-10,REG,N00025,3,3.0,0.0,0.0,0.0,0,0,3,0,3,1,0,0,0,24,0,24,nodo,VARESE CASBENO,7.25,7.25,7.45,7.475
2025-10,REG,N00041,1,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0,0,0,14,0,14,nodo,GRANDATE - BRECCIA,14.0,14.0,14.0,14.0
2025-10,REG,N00055,35,35.0,0.0,0.0,0.0,0,21,7,7,7,1,0,0,0,87,9,78,nodo,NOVARA NORD,2.2434640522875817,1.25,6.3500000000000005,7.6249999999999964
2025-10,REG,N00066,4,4.0,0.0,0.0,0.0,0,4,0,0,0,0,0,0,0,4,0,4,nodo,MEDA,1.0,1.0,1.4,1.45
2025-10,REG,N00068,3,3.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0,12,0,12,nodo,MARIANO COMENSE,3.75,3.75,3.95,3.975
2025-10,REG,N00074,14,14.0,0.0,0.0,0.0,0,3,11,0,11,5,4,1,0,145,0,145,nodo,ERBA,10.357142857142858,7.0,21.5,23.749999999999993
2025-10,REG,N00079,35,35.0,0.0,0.0,0.0,0,15,18,2,18,7,6,3,0,284,2,282,nodo,ASSO,8.19078947368421,3.5,25.95,29.924999999999997
2025-10,REG,N00210,27,27.0,0.0,0.0,0.0,0,21,4,2,4,3,1,0,0,69,7,62,nodo,ISEO,2.258241758241758,0.5,8.050000000000008,11.699999999999996
2025-10,REG,N00217,2,2.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,1,-1,nodo,PISOGNE,-0.5,-0.5,-0.5,-0.5
2025-10,REG,N00226,4,4.0,0.0,0.0,0.0,0,4,0,0,0,0,0,0,0,6,0,6,nodo,BRENO,1.5,1.5,2.7,2.8499999999999996
2025-10,REG,N00235,19,19.0,0.0,0.0,0.0,0,8,3,8,3,1,0,0,0,41,19,22,nodo,EDOLO,0.9944444444444442,1.5,2.449999999999999,4.224999999999996
2025-10,REG,S00016,2,2.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,4,0,4,nodo,BORGOMANERO,2.0,2.0,2.0,2.0
2025-10,REG,S00034,66,66.0,0.0,0.0,0.0,0,28,9,29,9,1,0,0,0,124,76,48,nodo,MORTARA,0.7272727272727272,0.0,5.4,6.699999999999996
2025-10,REG,S00039,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,nodo,TORREBERETTI,1.0,1.0,1.0,1.0
2025-10,REG,S00041,5,5.0,0.0,0.0,0.0,0,2,3,0,3,2,0,0,0,40,0,40,nodo,VALENZA,7.0,8.0,8.4,8.45
2025-10,REG,S00070,66,66.0,0.0,0.0,0.0,0,36,10,20,10,2,0,0,0,139,36,103,nodo,BIELLA S.PAOLO,1.5606060606060608,1.0,4.5,5.899999999999999
2025-10,REG,S00088,32,32.0,0.0,0.0,0.0,0,15,1,16,1,0,0,0,0,31,32,-1,nodo,TORINO AEROPORTO DI CASELLE,-0.03125,-0.5,3.25,4.0
2025-10,REG,S00090,40,40.0,0.0,0.0,0.0,0,22,4,14,4,1,1,0,0,83,25,58,nodo,CIRIE\',1.4500000000000002,1.0,4.200000000000003,6.375000000000005
2025-10,REG,S00096,26,26.0,0.0,0.0,0.0,0,13,3,10,3,0,0,0,0,33,28,5,nodo,GERMAGNANO,0.1923076923076923,-0.5,3.3000000000000007,4.4999999999999964
2025-10,REG,S00154,54,54.0,0.0,0.0,0.0,0,20,6,28,6,2,2,2,0,134,72,62,nodo,IVREA,1.1481481481481481,-0.5,4.900000000000002,15.29999999999999
2025-10,REG,S00202,31,31.0,0.0,0.0,0.0,0,11,0,20,0,0,0,0,0,18,52,-34,nodo,BARDONECCHIA,-1.1020833333333333,-1.25,1.8499999999999996,2.75
2025-10,REG,S00205,4,4.0,0.0,0.0,0.0,0,1,0,3,0,0,0,0,0,0,15,-15,nodo,SALBERTRAND,-3.75,-3.75,-2.3499999999999996,-2.175
2025-10,REG,S00208,4,4.0,0.0,0.0,0.0,0,1,0,3,0,0,0,0,0,0,6,-6,nodo,BUSSOLENO,-1.5,-1.5,-0.7,-0.6000000000000001
2025-10,REG,S00219,232,232.0,0.0,0.0,0.0,0,87,29,116,29,9,4,1,0,434,336,98,nodo,TORINO PORTA NUOVA,0.4110954116159738,-0.5,5.0,7.599999999999994
2025-10,REG,S00228,12,12.0,0.0,0.0,0.0,0,7,4,1,4,1,1,0,0,41,1,40,nodo,TORINO STURA,3.057142857142857,1.5,7.100000000000002,9.299999999999995
2025-10,REG,S00232,89,89.0,0.0,0.0,0.0,0,46,23,20,23,4,1,0,0,261,56,205,nodo,CHIVASSO,2.3073232323232324,2.0,6.800000000000001,7.899999999999999
2025-10,REG,S00240,30,30.0,0.0,0.0,0.0,0,19,2,9,2,0,0,0,0,55,15,40,nodo,SANTHIA\',1.3333333333333333,1.0,4.1,4.6499999999999995
2025-10,REG,S00245,28,28.0,0.0,0.0,0.0,0,19,8,1,8,1,0,0,0,95,1,94,nodo,VERCELLI,3.357142857142857,2.25,7.550000000000002,9.049999999999999
2025-10,REG,S00248,182,182.0,0.0,0.0,0.0,0,89,33,60,33,11,1,1,0,441,137,304,nodo,NOVARA,1.6778985507246378,1.0,6.0,9.774999999999999
2025-10,REG,S00260,35,35.0,0.0,0.0,0.0,0,13,0,22,0,0,0,0,0,20,50,-30,nodo,SUSA,-0.869281045751634,-1.0,1.8500000000000005,2.5749999999999993
2025-10,REG,S00314,14,14.0,0.0,0.0,0.0,0,3,0,11,0,0,0,0,0,5,34,-29,nodo,CASALE MONFERRATO,-2.0714285714285716,-3.0,0.8000000000000007,1.3999999999999986
2025-10,REG,S00452,26,26.0,0.0,0.0,0.0,0,17,5,4,5,0,0,0,0,54,9,45,nodo,TORINO LINGOTTO,1.66969696969697,1.5,5.0,5.0
2025-10,REG,S00455,2,2.0,0.0,0.0,0.0,0,0,1,1,1,1,1,0,0,18,1,17,nodo,TROFARELLO,8.5,8.5,8.5,8.5
2025-10,REG,S00462,79,79.0,0.0,0.0,0.0,0,46,7,26,7,1,1,0,0,153,48,105,nodo,ASTI,1.3209242618741976,1.0,5.0,5.0
2025-10,REG,S00470,132,132.0,0.0,0.0,0.0,0,60,33,39,33,14,7,1,0,459,93,366,nodo,ALESSANDRIA,2.7727272727272725,1.75,9.0,15.0
2025-10,REG,S00500,58,58.0,0.0,0.0,0.0,0,41,6,11,6,1,0,0,0,94,23,71,nodo,CHIERI,1.2241379310344829,1.0,3.799999999999999,5.0
2025-10,REG,S00517,44,44.0,0.0,0.0,0.0,0,22,15,7,15,3,1,0,0,163,19,144,nodo,PINEROLO,3.2727272727272725,2.75,6.900000000000002,8.424999999999999
2025-10,REG,S00606,69,69.0,0.0,0.0,0.0,0,28,11,30,11,2,1,0,0,137,77,60,nodo,FOSSANO,0.8609243697478991,0.75,3.8000000000000007,6.149999999999995
2025-10,REG,S00610,31,31.0,0.0,0.0,0.0,0,14,3,14,3,2,1,0,0,64,37,27,nodo,CUNEO,0.89375,-0.5,4.55,8.624999999999995
2025-10,REG,S00617,17,17.0,0.0,0.0,0.0,0,1,1,15,1,1,0,0,0,14,48,-34,nodo,LIMONE,-2.0625,-3.5,0.30000000000000115,3.649999999999997
2025-10,REG,S00821,2,2.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,1,-1,nodo,BRA,-0.5,-0.5,-0.5,-0.5
2025-10,REG,S00825,44,44.0,0.0,0.0,0.0,0,25,3,16,3,0,0,0,0,54,39,15,nodo,ALBA,0.34090909090909094,-0.5,3.900000000000002,4.475
2025-10,REG,S00867,54,54.0,0.0,0.0,0.0,0,36,15,3,15,4,1,0,0,220,6,214,nodo,ACQUI TERME,3.962962962962963,2.5,7.200000000000001,10.999999999999996
2025-10,REG,S00884,54,54.0,0.0,0.0,0.0,0,38,5,11,5,1,0,0,0,85,23,62,nodo,RIVAROLO,1.1481481481481484,1.0,3.900000000000002,4.85
2025-10,REG,S00952,16,16.0,0.0,0.0,0.0,0,0,5,11,5,4,3,2,0,123,38,85,nodo,MONDOVI`,5.3125,-2.75,23.199999999999996,33.34999999999999
2025-10,REG,S01003,46,46.0,0.0,0.0,0.0,0,20,13,13,13,6,1,0,0,146,37,109,nodo,DOMODOSSOLA,2.369565217391304,1.0,9.3,11.749999999999996
2025-10,REG,S01020,44,44.0,0.0,0.0,0.0,0,21,11,12,11,4,0,0,0,129,25,104,nodo,ARONA,2.3643892339544514,1.5,8.8,9.95
2025-10,REG,S01030,29,29.0,0.0,0.0,0.0,0,13,11,5,11,5,4,0,0,150,8,142,nodo,GALLARATE,5.107843137254902,3.5,12.8,14.774999999999997
2025-10,REG,S01031,5,5.0,0.0,0.0,0.0,0,4,0,1,0,0,0,0,0,12,1,11,nodo,BUSTO ARSIZIO,1.75,2.25,2.5,2.5
2025-10,REG,S01037,29,29.0,0.0,0.0,0.0,0,13,5,11,5,2,2,0,0,87,19,68,nodo,RHO,2.333333333333333,1.25,6.6000000000000005,11.199999999999992
2025-10,REG,S01059,58,58.0,0.0,0.0,0.0,0,36,14,8,14,6,2,1,0,216,16,200,nodo,ALBAIRATE-VERMEZZO,3.5173237753882916,1.5,9.100000000000003,13.349999999999998
2025-10,REG,S01061,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,2,-2,nodo,VIGEVANO,-2.0,-2.0,-2.0,-2.0
2025-10,REG,S01066,428,428.0,0.0,0.0,0.0,0,236,123,69,123,31,15,4,0,1486,114,1372,nodo,MILANO CADORNA,3.224696223316913,1.5,8.0,11.449999999999989
2025-10,REG,S01067,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,nodo,MILANO DOMODOSSOLA,0.0,0.0,0.0,0.0
2025-10,REG,S01070,2,2.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,2,0,2,nodo,NOVATE MILANESE,1.0,1.0,1.0,1.0
2025-10,REG,S01074,45,45.0,0.0,0.0,0.0,0,24,17,4,17,8,2,0,0,204,6,198,nodo,GARBAGNATE MILANESE,4.397233201581027,2.75,11.900000000000002,12.95
2025-10,REG,S01078,2,2.0,0.0,0.0,0.0,0,0,2,0,2,2,1,0,0,35,0,35,nodo,MILANO AFFORI,17.5,17.5,21.9,22.45
2025-10,REG,S01113,31,31.0,0.0,0.0,0.0,0,10,15,6,15,9,7,0,0,228,7,221,nodo,LUINO,7.189583333333333,5.0,15.899999999999999,19.799999999999997
2025-10,REG,S01137,14,14.0,0.0,0.0,0.0,0,9,2,3,2,2,1,0,0,46,3,43,nodo,BUSTO ARSIZIO NORD,3.104166666666667,1.75,7.049999999999999,11.024999999999995
2025-10,REG,S01139,59,59.0,0.0,0.0,0.0,0,32,6,21,6,1,1,0,0,79,30,49,nodo,MALPENSA AEROPORTO TERMINAL 1,0.8362068965517241,0.0,4.050000000000001,5.999999999999995
2025-10,REG,S01146,85,85.0,0.0,0.0,0.0,0,47,27,11,27,14,6,0,0,344,16,328,nodo,MALPENSA AEROPORTO TERMINAL 2,3.857419712070875,2.0,12.300000000000004,13.899999999999999
2025-10,REG,S01200,34,34.0,0.0,0.0,0.0,0,15,15,4,15,12,9,6,1,438,8,430,nodo,PORTO CERESIO,12.647058823529413,4.0,35.2,47.59999999999998
2025-10,REG,S01205,102,102.0,0.0,0.0,0.0,0,43,25,34,25,7,3,0,0,291,76,215,nodo,VARESE,2.086923076923077,0.75,8.95,10.274999999999999
2025-10,REG,S01301,99,99.0,0.0,0.0,0.0,0,36,14,49,14,5,1,0,0,191,118,73,nodo,CHIASSO,0.7469362745098039,-0.5,6.650000000000002,9.075
2025-10,REG,S01307,110,110.0,0.0,0.0,0.0,0,56,13,41,13,3,2,0,0,199,81,118,nodo,COMO S.GIOVANNI,1.0727272727272728,1.0,4.800000000000001,6.749999999999993
2025-10,REG,S01308,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,nodo,COMO CAMERLATA,1.0,1.0,1.0,1.0
2025-10,REG,S01315,2,2.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,0,33,3,30,nodo,CARIMATE,15.0,15.0,15.0,15.0
2025-10,REG,S01316,65,65.0,0.0,0.0,0.0,0,29,17,19,17,4,0,0,0,166,45,121,nodo,CAMNAGO-LENTATE,1.8224431818181817,0.5,4.9,7.299999999999997
2025-10,REG,S01318,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,nodo,SEREGNO,1.0,1.0,1.0,1.0
2025-10,REG,S01322,6,6.0,0.0,0.0,0.0,0,2,3,1,3,1,1,1,1,82,1,81,nodo,MONZA,13.5,2.5,31.3,34.9
2025-10,REG,S01326,92,92.0,0.0,0.0,0.0,0,51,26,15,26,11,4,3,1,397,22,375,nodo,MILANO GRECO PIRELLI,4.060283687943262,2.5,9.399999999999999,18.39999999999997
2025-10,REG,S01400,30,30.0,0.0,0.0,0.0,0,24,6,0,6,0,0,0,0,81,0,81,nodo,CHIAVENNA,2.7,2.5,5.3,5.6499999999999995
2025-10,REG,S01415,46,46.0,0.0,0.0,0.0,0,14,10,22,10,8,4,3,0,238,98,140,nodo,MANDELLO DEL LARIO,2.9469696969696972,-1.5,11.200000000000003,31.899999999999963
2025-10,REG,S01420,46,46.0,0.0,0.0,0.0,0,34,7,5,7,1,1,1,0,125,16,109,nodo,COLICO,2.3257575757575757,1.5,5.300000000000001,5.5
2025-10,REG,S01430,24,24.0,0.0,0.0,0.0,0,8,3,13,3,3,2,1,0,86,64,22,nodo,SONDRIO,1.1538461538461537,-2.5,14.4,18.65
2025-10,REG,S01440,30,30.0,0.0,0.0,0.0,0,8,6,16,6,4,1,1,0,112,64,48,nodo,TIRANO,1.9330357142857144,-1.0,6.6000000000000005,14.274999999999995
2025-10,REG,S01458,18,18.0,0.0,0.0,0.0,0,9,3,6,3,0,0,0,0,24,7,17,nodo,MOLTENO,0.9125,0.25,3.5999999999999996,4.299999999999999
2025-10,REG,S01488,2,2.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,4,-4,nodo,BESANA,-2.0,-2.0,-2.0,-2.0
2025-10,REG,S01520,162,162.0,0.0,0.0,0.0,0,78,34,50,34,7,1,1,0,393,92,301,nodo,LECCO,1.8849321335976819,1.0,6.100000000000001,9.049999999999997
2025-10,REG,S01524,2,2.0,0.0,0.0,0.0,0,0,2,0,2,1,1,0,0,34,0,34,nodo,CALOLZIOCORTE OLGINATE,17.0,17.0,17.0,17.0
2025-10,REG,S01528,74,74.0,0.0,0.0,0.0,0,27,24,23,24,12,4,0,0,300,38,262,nodo,PONTE S.PIETRO,3.5405405405405403,2.5,10.299999999999997,13.199999999999996
2025-10,REG,S01529,127,127.0,0.0,0.0,0.0,0,65,29,33,29,10,6,1,0,402,54,348,nodo,BERGAMO,2.742311507936508,1.5,7.0,11.72499999999999
2025-10,REG,S01600,2,2.0,0.0,0.0,0.0,0,0,2,0,2,2,1,0,0,31,0,31,nodo,VERDELLO DALMINE,15.5,15.5,15.5,15.5
2025-10,REG,S01630,2,2.0,0.0,0.0,0.0,0,0,2,0,2,2,2,0,0,39,0,39,nodo,MILANO S.CRISTOFORO,19.5,19.5,21.5,21.75
2025-10,REG,S01631,47,47.0,0.0,0.0,0.0,0,21,9,17,9,3,2,0,0,130,40,90,nodo,MILANO PORTA GENOVA,1.9139492753623188,1.0,6.75,11.699999999999989
2025-10,REG,S01640,7,7.0,0.0,0.0,0.0,0,4,2,1,2,1,1,0,0,32,4,28,nodo,MILANO CERTOSA,2.65,1.25,7.250000000000001,8.624999999999998
2025-10,REG,S01642,96,96.0,0.0,0.0,0.0,0,29,23,44,23,9,3,1,0,293,78,215,nodo,MILANO BOVISA POLITECNICO,2.239583333333333,0.25,8.150000000000002,12.299999999999997
2025-10,REG,S01645,330,330.0,0.0,0.0,0.0,0,132,113,85,113,53,31,11,3,1831,184,1647,nodo,MILANO PORTA GARIBALDI,4.994250762279123,2.0,13.600000000000009,22.85000000000001
2025-10,REG,S01700,338,338.0,0.0,0.0,0.0,0,141,116,81,116,57,23,1,0,1471,165,1306,nodo,MILANO CENTRALE,3.855550883095038,2.25,12.5,15.0
2025-10,REG,S01701,4,4.0,0.0,0.0,0.0,0,1,1,2,1,1,1,1,0,62,3,59,nodo,MILANO LAMBRATE,14.75,14.75,27.75,29.375
2025-10,REG,S01703,43,43.0,0.0,0.0,0.0,0,25,9,9,9,3,0,0,0,128,13,115,nodo,PIOLTELLO LIMITO,2.707792207792208,2.5,7.950000000000001,8.5
2025-10,REG,S01708,149,149.0,0.0,0.0,0.0,0,65,29,55,29,5,0,0,0,315,126,189,nodo,TREVIGLIO,1.285328046142754,1.0,6.75,8.699999999999996
2025-10,REG,S01717,191,191.0,0.0,0.0,0.0,0,98,42,51,42,16,8,2,0,590,120,470,nodo,BRESCIA,2.431972789115646,1.5,8.0,12.199999999999996
2025-10,REG,S01747,37,37.0,0.0,0.0,0.0,0,22,8,7,8,2,2,0,0,110,12,98,nodo,LAVENO MOMBELLO LAGO,2.6608187134502925,0.75,5.85,8.949999999999969
2025-10,REG,S01763,3,3.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0,7,0,7,nodo,COMO CAMERLATA (FNM),1.75,1.75,3.15,3.3249999999999997
2025-10,REG,S01765,57,57.0,0.0,0.0,0.0,0,37,13,7,13,3,2,0,0,188,9,179,nodo,COMO LAGO,3.1330049261083746,2.5,6.4,9.124999999999996
2025-10,REG,S01807,37,37.0,0.0,0.0,0.0,0,19,10,8,10,3,1,0,0,127,12,115,nodo,VOGHERA,3.105263157894737,2.0,7.050000000000001,10.924999999999981
2025-10,REG,S01810,2,2.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,7,0,7,nodo,TORTONA,3.5,3.5,3.5,3.5
2025-10,REG,S01820,66,66.0,0.0,0.0,0.0,0,39,20,7,20,6,4,0,0,269,9,260,nodo,MILANO ROGOREDO,3.9393939393939394,2.5,8.700000000000001,12.99999999999999
2025-10,REG,S01822,60,60.0,0.0,0.0,0.0,0,13,14,33,14,4,0,0,0,132,55,77,nodo,MELEGNANO,1.2833333333333334,0.25,6.100000000000001,8.099999999999994
2025-10,REG,S01825,68,68.0,0.0,0.0,0.0,0,31,21,16,21,6,1,0,0,217,27,190,nodo,LODI,2.7941176470588234,2.0,8.049999999999999,10.199999999999996
2025-10,REG,S01828,29,29.0,0.0,0.0,0.0,0,9,9,11,9,6,0,0,0,106,25,81,nodo,CODOGNO,2.854761904761905,0.75,11.0,12.099999999999998
2025-10,REG,S01860,151,151.0,0.0,0.0,0.0,0,73,49,29,49,22,7,1,0,637,60,577,nodo,PAVIA,3.819210526315789,2.5,12.550000000000004,14.125
2025-10,REG,S01864,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,nodo,BELGIOIOSO,1.0,1.0,1.0,1.0
2025-10,REG,S01865,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,nodo,CORTEOLONA,1.0,1.0,1.0,1.0
2025-10,REG,S01915,110,110.0,0.0,0.0,0.0,0,46,26,38,26,8,4,1,0,356,74,282,nodo,CREMONA,2.5636363636363635,1.0,8.100000000000001,11.299999999999997
2025-10,REG,S01919,5,5.0,0.0,0.0,0.0,0,1,3,1,3,2,1,0,0,44,1,43,nodo,PIADENA,9.5,9.5,16.3,17.15
2025-10,REG,S01920,28,28.0,0.0,0.0,0.0,0,9,11,8,11,8,3,0,0,150,10,140,nodo,BOZZOLO,5.0,2.25,13.750000000000004,16.074999999999996
2025-10,REG,S01925,54,54.0,0.0,0.0,0.0,0,37,12,5,12,1,1,0,0,171,6,165,nodo,SEVESO,3.0494505494505493,3.0,6.75,8.024999999999999
2025-10,REG,S01933,181,181.0,0.0,0.0,0.0,0,103,62,16,62,15,6,1,0,711,25,686,nodo,SARONNO,3.8107116654438737,2.5,8.700000000000003,11.024999999999999
2025-10,REG,S01945,18,18.0,0.0,0.0,0.0,0,10,6,2,6,2,1,1,0,93,2,91,nodo,STRADELLA,5.055555555555555,3.5,10.200000000000003,15.599999999999994
2025-10,REG,S02001,38,38.0,0.0,0.0,0.0,0,12,11,15,11,4,2,0,0,145,37,108,nodo,BRENNERO,2.8421052631578947,1.5,9.199999999999998,12.999999999999979
2025-10,REG,S02011,7,7.0,0.0,0.0,0.0,0,3,1,3,1,0,0,0,0,14,7,7,nodo,FORTEZZA,0.9166666666666666,0.5,4.4,4.949999999999999
2025-10,REG,S02026,91,91.0,0.0,0.0,0.0,0,25,19,47,19,8,4,1,0,253,176,77,nodo,BOLZANO,0.8536231884057972,-1.0,8.5,11.899999999999991
2025-10,REG,S02038,23,23.0,0.0,0.0,0.0,0,5,5,13,5,1,0,0,0,43,34,9,nodo,TRENTO,0.38636363636363635,-1.0,5.45,7.0
2025-10,REG,S02044,10,10.0,0.0,0.0,0.0,0,2,2,6,2,0,0,0,0,12,17,-5,nodo,ROVERETO,-0.5,-2.0,3.4000000000000004,4.199999999999999
2025-10,REG,S02049,18,18.0,0.0,0.0,0.0,0,2,2,14,2,0,0,0,0,21,46,-25,nodo,ALA,-1.3888888888888888,-2.5,4.200000000000001,5.599999999999999
2025-10,REG,S02140,30,30.0,0.0,0.0,0.0,0,8,2,20,2,2,2,0,0,55,58,-3,nodo,SCHIO,-0.1964285714285714,-1.5,1.450000000000001,7.599999999999997
2025-10,REG,S02143,4,4.0,0.0,0.0,0.0,0,1,1,2,1,0,0,0,0,9,2,7,nodo,THIENE,1.75,1.75,2.75,2.875
2025-10,REG,S02216,48,48.0,0.0,0.0,0.0,0,23,13,12,13,2,0,0,0,156,26,130,nodo,MERANO,2.7083333333333335,2.0,6.699999999999999,8.274999999999997
2025-10,REG,S02314,8,8.0,0.0,0.0,0.0,0,6,0,2,0,0,0,0,0,12,3,9,nodo,BORGO VALSUGANA EST,1.125,1.25,2.85,2.925
2025-10,REG,S02336,74,74.0,0.0,0.0,0.0,0,35,8,31,8,1,0,0,0,114,72,42,nodo,MANTOVA,0.5675675675675675,0.5,4.199999999999999,4.799999999999994
2025-10,REG,S02340,12,12.0,0.0,0.0,0.0,0,4,1,7,1,1,0,0,0,15,18,-3,nodo,SUZZARA,-0.25,-0.25,3.25,4.375
2025-10,REG,S02349,28,28.0,0.0,0.0,0.0,0,3,0,25,0,0,0,0,0,3,67,-64,nodo,CARPI,-2.2857142857142856,-2.75,-0.6499999999999995,0.1999999999999993
2025-10,REG,S02366,13,13.0,0.0,0.0,0.0,0,8,3,2,3,1,0,0,0,42,7,35,nodo,LEGNAGO,2.678571428571429,2.5,6.800000000000001,7.899999999999999
2025-10,REG,S02430,198,198.0,0.0,0.0,0.0,0,90,32,76,32,15,9,1,0,570,316,254,nodo,VERONA PORTA NUOVA,1.2828282828282829,1.0,6.5,12.399999999999977
2025-10,REG,S02446,84,84.0,0.0,0.0,0.0,0,26,9,49,9,4,2,0,0,144,126,18,nodo,VICENZA,0.20419739081111743,-1.0,4.5,8.199999999999996
2025-10,REG,S02520,98,98.0,0.0,0.0,0.0,0,52,13,33,13,3,2,0,0,212,60,152,nodo,BASSANO DEL GRAPPA,1.5510204081632653,1.0,4.600000000000001,6.499999999999986
2025-10,REG,S02537,4,4.0,0.0,0.0,0.0,0,3,0,1,0,0,0,0,0,3,2,1,nodo,CASTELFRANCO VENETO,0.25,0.25,0.8500000000000001,0.9249999999999999
2025-10,REG,S02559,28,28.0,0.0,0.0,0.0,0,11,2,15,2,0,0,0,0,28,31,-3,nodo,BELLUNO,-0.1071428571428571,-0.5,2.700000000000001,3.3499999999999996
2025-10,REG,S02570,28,28.0,0.0,0.0,0.0,0,16,1,11,1,0,0,0,0,31,21,10,nodo,MONTEBELLUNA,0.35714285714285715,0.25,2.700000000000001,3.3499999999999996
2025-10,REG,S02581,97,97.0,0.0,0.0,0.0,0,44,4,49,4,1,0,0,0,84,107,-23,nodo,PADOVA,-0.2342687074829932,-0.5,2.150000000000002,2.8249999999999993
